Frame no,Blink Ratio,Left Eye ratio,Right Eye Ratio,Sub_P1,Sub_P2,Sub_P3,Sub_P4,Sub_P5,REB_P1,REB_P2,REB_P3,REB_P4,REB_P5,N_Blink ratio,N_left Blink,N_right Blink,Mouth_Ratio,Normalized Mouth ratio,Norlamized Nose Ratio,Nose ratio
17,2.078484975229977,2.12737243985696,2.029597510602994,-1.35032540774629,-0.6436159112715264,-0.1070291338449524,-0.1613570462126948,0.1812656354122086,0.965400622596762,0.1941518083511561,-0.5275003139266495,-0.2276469244278012,-0.4177778727041652,0.5523400012604261,0.508495505560435,0.5919116213681105,0.02548153226283533,0.09173996267259009,0.2824025029033492,0.2693499951421328
18,2.068232151531744,2.103098921625888,2.033365381437599,-1.025888842337183,-0.2861196200460155,-0.8128392528151304,-0.8530070280165453,-1.009502256122276,1.478836348577728,0.2866152430803309,-0.7156070011915837,-0.592079058768522,-0.4177778727041652,0.4551079871367913,0.304680860693522,0.6317905891463276,0.02547243717826535,0.09102543182289743,-1.499500701105341,0.2591254808267603
19,2.030123890157597,2.075404334620079,1.984843445695115,0.09388888658051421,0.3660462726564976,0.5002775703388757,1.55567619131004,1.001266104861281,1.515180885639676,2.960734434371573,0.6066432393972334,0.1026004783997669,-0.2462902681084081,0.09371066702128594,0.07214092307131965,0.1182367023624076,0.02927861094754112,0.390047233820654,0.2824025029033492,0.2693499951421328
20,1.967605863332468,1.961542256100197,1.97366947056474,2.940108965973568,0.1129438291267145,-0.4986876291565392,-1.166164921150268,-2.634425923253061,-0.277148112975725,2.187020974005298,0.5729717144706126,0.6032324429941419,1.754093735302446,-0.4991751414307075,-0.8839116308445151,-2.812510626260521e-05,0.07421449662930345,3.920314196246415,-3.518495470588927,0.2475405412650566
21,2.053186640188004,2.080293321440527,2.026079958935481,-0.3086699503336026,0.05782058400741213,-0.2623876787463317,-0.116792551907876,-0.569769745626894,1.478836348577728,0.2866152430803309,0.08537611037587016,-0.2960945885990425,-0.3481833698752732,0.3124248186235262,0.1131917136111513,0.5546820198863855,0.0177326149326648,-0.5170328795721121,-0.3382724926182122,0.2657885781343922
22,2.005822666156568,2.04036044551365,1.971284886799487,0.2401667088260689,0.05782058400741213,-0.2623876787463317,-0.9798060717849973,-0.569769745626894,-0.2095700317734476,-0.1326976392790546,0.03301783562674015,0.02803160347159792,-0.07136398034861996,-0.1367484752437701,-0.2221080500272622,-0.02526644757357985,0.0174501203189944,-0.5392263088675003,-0.7325633503725556,0.2635261474308274
23,1.940002473976466,1.982330270236855,1.897674677716076,0.18720965736121,-0.3435367569853097,0.09345266978014262,-0.9068193646731073,-2.031453103166772,-1.036668883519735,0.0321425633399659,0.488676855337668,0.1068145863080045,0.1415844145001654,-0.7609501628997284,-0.7093633153338313,-0.8043534399472992,0.01560786209952872,-0.6839583694414524,-1.317000934952985,0.2601726597461197
24,1.822987416999287,1.86291693819117,1.783057895807404,2.006946066002234,2.178423407467924,1.907839748059607,1.702108635249488,1.288679816707544,-1.593193755289446,0.6223880128387531,1.689269233689911,1.860328317568455,1.890294917727709,-1.870655158084981,-1.712027438086011,-2.017452071301482,0.007622712933693259,-1.311290130293595,-0.5232518838806113,0.2647271711905378
25,1.700764456790077,1.734777215069005,1.666751698511148,2.041878512959705,3.163688013768488,3.096292601187402,2.511092816766077,0.8451519800891546,-2.707975150012938,0.8601068711569042,2.65531573167602,2.899710657898646,2.750411562065044,-3.0297489787797,-2.787963440146795,-3.248431395695009,0.0,-1.910148063671208,0.6382290871945602,0.2713917188433366
26,1.736720927416706,1.729480824513965,1.743961030319446,1.478442234804781,2.468315468117125,2.734988345975114,2.165696334247825,0.05186684418253347,-1.298250034359964,1.521848952695438,3.025497944706754,3.030556104431233,2.575088529904512,-2.688758032021593,-2.832435030534964,-2.431251457603143,0.01053946182139238,-1.08214360119524,1.328370080383653,0.2753517299419264
