Frame no,Blink Ratio,Left Eye ratio,Right Eye Ratio,Sub_P1,Sub_P2,Sub_P3,Sub_P4,Sub_P5,REB_P1,REB_P2,REB_P3,REB_P4,REB_P5,N_Blink ratio,N_left Blink,N_right Blink,Mouth_Ratio,Normalized Mouth ratio,Norlamized Nose Ratio,Nose ratio
11,1.989924557417569,2.011355048952814,1.968494065882324,0.05302331590173217,-0.2904738755405917,-0.2539908118012217,-0.3059399708984406,0.3001354068481127,0.6663474631361452,-0.4945703156812139,-0.3194091040617942,0.1584820498979469,-0.3100126535269659,0.4794609011262254,0.6272610448731281,0.1229502106975223,0.02408275567188384,-0.6178399403280237,-0.05579105334993175,0.270507268153329
12,1.973823636059574,1.985201737678351,1.962445534440797,-2.287152471970646,-1.222254710315019,-1.094596378416492,-0.7137151720453733,-1.055688871967856,-1.115211965601527,-1.105586608243675,-1.136465677541798,-1.169875061710727,-2.043750640275081,0.2421882976691814,0.3527393869336221,-0.01703423697586999,0.03378301263177821,1.523739875703046,0.1254919997821325,0.2721470700680617
13,2.000470274978845,2.027483375050092,1.973457174907599,-1.11990735400368,-0.6653579023118067,-0.7152214553032591,-0.7137151720453733,-0.440361127363152,-1.180125598139053,-0.5323293813025294,-1.052280006083931,-1.276371594981475,-0.1999268709510896,0.6348687691265428,0.7965541326029812,0.2378141379767952,0.02406949750766955,-0.6207670191668964,-0.5703644543559812,0.2658526772599073
14,2.013768836736912,2.023093908660116,2.004443764813708,0.1390725612587013,-0.3859713851060801,-0.5254477649355612,-0.5098695172228219,-0.8085780682845676,0.2637138409061533,-0.3389001841719309,-0.9658143155981921,-1.379663822586392,0.3392056512814275,0.8308441608704387,0.7504795236098658,0.9549536147608543,0.03164046298004228,1.050717242594156,-0.05579105334993175,0.270507268153329
15,1.985006033091586,1.965568301369464,2.004443764813708,0.5642353610281263,-0.1059718909857361,-0.3356181183103096,-0.3059399708984406,0.3001354068481127,0.3187798499501086,-0.07341788642220728,-0.4034773841355517,0.3004970332297808,1.112657332355905,0.406978647095887,0.1466544506896942,0.9549536147608543,0.0313827852088037,0.9938282842700643,-0.3082418546189671,0.2682237159947322
16,1.978857717970421,1.964590832119536,1.993124603821307,-0.8636849580543065,-0.4786089152919317,-0.6744957587741695,-0.762391597876109,-1.360389579378816,-0.9101796164312547,-0.3032806356813362,-0.7279560048488718,-1.034906872112051,-0.8523282066578735,0.3163734759235749,0.1363943166569813,0.6929881252919823,0.03140007174001057,0.9976447281513843,-0.4935410696401308,0.2665475857534305
17,2.010199413993672,2.011355048952814,2.009043779034531,0.8816252421518187,0.2652045973319898,-0.2539908118012217,-0.3059399708984406,0.3001354068481127,-0.4308908280657993,-0.9538034562202069,-0.8115526254218909,-0.04685135091705097,-0.07701932884322372,0.7782430575983755,0.6272610448731281,1.061414241810028,0.02408275567188384,-0.6178399403280237,-0.9213902638830672,0.2626774615701994
18,1.967257450403169,1.964590832119536,1.969924068686803,-1.442541536832859,-0.6653579023118067,-0.3356181183103096,-0.3059399708984406,-0.3087337329602613,-0.8394199914509108,-0.4072495747135517,-0.1612894611558612,-0.04685135091705097,0.2070862566706517,0.1454251416462045,0.1363943166569813,0.1560455421331982,0.02444045584612591,-0.5388684783848185,0.1765238661989994,0.2726086805209803
19,1.982753164616838,1.969325304902575,1.996181024331101,-0.2833578011206204,-0.1059718909857361,-0.2539908118012217,-0.7137151720453733,-1.055688871967856,-0.1599516676119013,-0.2637362310894952,0.3300332658212645,0.3977407537413672,0.5836954565013316,0.3737790583043805,0.1860903304515438,0.7637245248721738,0.02406949750766955,-0.6207670191668964,-0.1577031251486266,0.2695854191024521
20,1.963756034957543,1.945988411362041,1.981523658553044,0.5642353610281263,-0.1059718909857361,0.1247623592589324,-0.3059399708984406,-0.3087337329602613,-0.6995527113868589,-0.7245968908458854,-0.4864928720625877,-0.2844871939552889,-0.7351959610844997,0.09382623372681172,-0.05886842978622488,0.4245011493100851,0.02390115797940249,-0.6579322754552057,-0.06774381047341987,0.2703991490893636
21,1.893778236208725,1.861289908640074,1.926266563777376,1.422645663991168,1.383907068221634,0.9663095943358772,1.076598989283552,0.241440458511547,0.2860414906699206,0.5345897064587581,0.4895365674620052,0.8424878708763305,0.2070862566706517,-0.9374075773171993,-0.947917359316308,-0.8543438012346943,0.02701716134791496,0.03000516252002331,-0.631750538599519,0.2652974073836483
22,1.876003461319204,1.843732981622008,1.9082739410164,2.145172169515924,1.665061341850407,1.155476029660738,1.360712618001508,0.6334520645696308,-0.8303904292803165,0.5908764181013122,0.736597116272629,1.386373567849549,0.05866733202983207,-1.199347066376641,-1.132205943761388,-1.270756840290492,0.02998087125219269,0.6843199232335039,-1.049881592836168,0.2615151889605786
23,1.81912317771331,1.78233424977343,1.85591210565319,-0.2896737845681598,1.20125110568772,1.302962896390144,1.115069918340586,1.305109324528102,-0.705564512303394,0.4111004052211379,0.6602623823485427,1.287386763023714,-0.4623708930610338,-2.037568226300753,-1.776685775992525,-2.482595230045746,0.02976525488158165,0.6367170948532228,0.423273405952412,0.2748406617280282
24,1.845428623513487,1.795787312296731,1.895069934730243,1.142026516790103,1.567930697032736,1.854017069427206,1.865993928031554,1.54256166960918,0.9816978454691418,1.309765682848309,1.715802255558371,2.529041995388913,0.4422142126404924,-1.649915776398755,-1.635473942832935,-1.576344327916593,0.02250517678605967,-0.9661308272649618,1.3476374294886,0.2832020273908205
25,1.819716148559965,1.756886812008062,1.882545485111867,1.640466709273122,2.075099778248138,2.182862111706334,2.388258499261204,2.756148458490584,2.800054458001802,2.387015043730138,2.042442882445486,1.386373567849549,0.3681864553135897,-2.028829860748147,-2.043798140172679,-1.866204466561907,0.02490380328316741,-0.4365726811620796,2.187065797211232,0.2907951047408013
26,1.790859769520688,1.70221917253877,1.879500366502607,0.8232200248149738,2.201204983943922,2.679836960466991,2.484877642119373,2.153464962245186,2.501874292548234,3.464317461299574,3.175136178585197,1.63721116936554,-1.322110245581039,-2.454074356311909,-2.617624179455251,-1.936679300120783,0.01521275485262189,-2.576119478823598,3.621688491563352,0.3037720322609026
