Frame no,Blink Ratio,Left Eye ratio,Right Eye Ratio,Sub_P1,Sub_P2,Sub_P3,Sub_P4,Sub_P5,REB_P1,REB_P2,REB_P3,REB_P4,REB_P5,N_Blink ratio,N_left Blink,N_right Blink,Mouth_Ratio,Normalized Mouth ratio,Norlamized Nose Ratio,Nose ratio
11,2.096573023804067,2.14441954756651,2.048726500041624,0.1830103183005114,0.1342007442987379,-0.8031122167322395,-1.195779351168666,0.523059386658118,0.6736846217003589,0.1478591206717354,0.2091972051341213,-1.075203661788086,-0.4196054008875653,1.721970358310734,1.240961123050553,1.885625795970976,0.02565536696823873,-0.9874702565011775,-1.156924465014402,0.2670276384791082
12,2.052505508011106,2.09364322545881,2.011367790563401,1.200688223785291,1.774654207989718,1.280828694740033,1.471577974170638,1.769311867634701,0.4280106651982883,-0.8465787776231617,0.8143196460611511,0.1300090234915569,0.6110737870123326,-0.2247135425387705,-0.3475902432574577,0.04611561828394552,0.02546170098755978,-1.031515781043107,0.1060835212338017,0.2733095535431245
13,2.062580166540698,2.1072706084603,2.017889724621095,0.03914165823777697,0.4482702212806003,2.025119408910033,0.9145832302980561,0.6108541679974274,0.1700412991272424,0.76751514526828,1.664977351367411,1.124645109028763,0.9352215154867781,0.2203348159449554,0.0787462259397981,0.367249946661266,0.03628216791414193,1.429386954166622,-0.8740147543944929,0.2684347671689108
14,2.093609760815608,2.149936112094617,2.037283409536598,-0.8222487436372516,-2.521999167482707,-0.5051601504479607,-1.670561524906488,-0.6185308079240797,-0.08528280062532789,0.1928414703819402,-0.3853129185017169,-0.2810493916099425,0.6110737870123326,1.591068122280033,1.413548379367841,1.322178028577964,0.02543533116911853,-1.037513078458215,-0.3475961301657727,0.2710530539268152
15,2.046706232679285,2.05702806423598,2.036384401122591,0.4232836158330379,-1.04173281892242,-1.69793902373742,-0.8857710257246942,-1.149075917823064,1.43164960437192,1.774885001559479,-0.1256939716495531,-0.4751700450843914,1.343962643276549,-0.4808967133371561,-1.493105750756099,1.277911640619424,0.03289967926839601,0.6601063291611656,-0.7941425588515906,0.2688320333412867
16,2.066284279742817,2.1072706084603,2.025297951025335,-1.122264766152726,-0.8774634342533579,-0.5051601504479607,-0.1004768955420228,-0.5475844582981301,0.1700412991272424,0.76751514526828,-0.03583196604963989,1.124645109028763,1.196079369870948,0.3839641335440673,0.0787462259397981,0.732024534957774,0.03245175753083324,0.5582353252010543,0.1060835212338017,0.2733095535431245
17,2.079648591422856,2.125542133436491,2.033755049409222,0.1830103183005114,0.1342007442987379,1.280828694740033,-0.1004768955420228,0.5698916231372754,0.6886040344840417,0.76751514526828,-0.03583196604963989,-0.8642805391380846,-1.130565150732441,0.9743330237646046,0.650375969108178,1.148444662101866,0.03318186657543622,0.724284291207401,-0.3475961301657727,0.2710530539268152
18,2.024388441719691,2.062135674005944,1.986641209433439,1.714099445281237,-0.05276152819509537,0.3877412770199228,0.6853097147051102,0.05662139946169714,-0.5744722097042688,-0.8465787776231617,0.8143196460611511,1.714727542902764,1.783243765893657,-1.466785833288537,-1.33331275784428,-1.171399608640108,0.03345050600913971,0.7853810554849215,-0.3475961301657727,0.2710530539268152
19,2.038798042297572,2.066228294031743,2.011367790563401,0.690313948292465,0.953610684632603,0.3877412770199228,0.6853097147051102,0.05662139946169714,0.6886040344840417,0.76751514526828,1.664977351367411,1.124645109028763,1.196079369870948,-0.830241273018316,-1.205274001512675,0.04611561828394552,0.03319799646373008,0.7279527175784898,-0.06263865494408909,0.2724703677329746
20,2.079965392543989,2.149936112094617,2.009994672993361,-0.8222487436372516,-1.499614942345455,-0.5051601504479607,-1.670561524906488,-0.6185308079240797,0.1700412991272424,-0.3792802476044724,-1.734570529929313,-0.8642805391380846,-1.130565150732441,0.9883277232883454,1.413548379367841,-0.02149548982247794,0.03345050600913971,0.7853810554849215,-0.3475961301657727,0.2710530539268152
21,2.018525186758173,2.039499559840862,1.997550813675484,-0.09494014226432032,0.7735290952433105,1.280828694740033,1.471577974170638,1.769311867634701,0.6886040344840417,-0.2663041066210741,1.664977351367411,1.124645109028763,1.196079369870948,-1.725795306247907,-2.041489888290526,-0.6342202382050162,0.02543533116911853,-1.037513078458215,-0.06263865494408909,0.2724703677329746
22,2.022992494764275,2.062135674005944,1.983849315522607,0.690313948292465,0.953610684632603,0.3877412770199228,0.2442190923284096,0.05662139946169714,0.9518001583394298,0.3164456365657144,0.8143196460611511,0.1300090234915569,0.6110737870123326,-1.528451834097732,-1.33331275784428,-1.308870022787876,0.02524656914547369,-1.080443294265274,-0.3475961301657727,0.2710530539268152
23,2.028095536563992,2.084433671685474,1.97175740144251,0.1830103183005114,1.774654207989718,1.280828694740033,1.033736209317873,-0.5475844582981301,-1.574064546807252,-0.6990870770833318,0.347008614007236,0.5712502973129855,-0.5522919079276557,-1.303024801551977,-0.6357136957338022,-1.90426529550255,0.03287979746107146,0.6555846024780321,0.4392245725411398,0.2749665215207114
24,2.047214172339418,2.084433671685474,2.009994672993361,-1.480646105706231,-0.3737884914300515,-0.346753379498682,-0.3256099716114812,-1.184732219495997,-1.596134334588576,-1.361570492590898,0.5774682310478505,0.8030955347854427,-1.246062997561128,-0.4584584628210902,-0.6357136957338022,-0.02149548982247794,0.0313827852088037,0.3151185605553963,1.707995134098105,0.2812770983264062
25,2.04295123940486,2.10803330633783,1.977869172471889,-1.480646105706231,-0.3737884914300515,-0.6572873065320624,-1.436108271566459,-2.367764180690287,-2.356461886989048,-2.456792481583036,-0.9516250571035219,0.5594506345534941,-0.4045398046660357,-0.6467736597360552,0.1026074412688887,-1.603327035876961,0.03766731659445642,1.744411823165949,2.494202632276594,0.2851875159801545
26,2.030467861480987,2.089178321519464,1.97175740144251,-0.6575196894046051,-0.1686119842211529,0.5450429025855448,-1.112594209820314,-1.777680405215434,-2.859352555184989,-1.793134779904145,-0.7324051078849401,2.275020077914815,0.2528694624984428,-1.198227273477189,-0.4872760054171938,-1.90426529550255,0.03766731659445642,1.744411823165949,2.494202632276594,0.2851875159801545
