Frame no,Blink Ratio,Left Eye ratio,Right Eye Ratio,Sub_P1,Sub_P2,Sub_P3,Sub_P4,Sub_P5,REB_P1,REB_P2,REB_P3,REB_P4,REB_P5,N_Blink ratio,N_left Blink,N_right Blink,Mouth_Ratio,Normalized Mouth ratio,Norlamized Nose Ratio,Nose ratio
16,2.15573172980209,2.218851145692353,2.092612313911827,-0.09858357404265543,0.6445769739266506,0.6509393503249384,0.6622654608255983,0.7584113733259363,0.3580948053187509,0.3993495401951329,0.4263814241116303,0.3637772551993378,0.1912887194642738,-0.537234932934587,-0.7237379515609165,0.2692315175699534,0.03600828285769547,-0.1681825631688522,-0.4444834932157637,0.2803995542302755
17,2.175164895610966,2.264796371422997,2.085533419798935,0.9273057376340155,0.1930899640341464,0.3753724975198005,0.3448864700020709,0.6535720022377962,0.511238919049999,0.2916158777597813,0.4704148113059622,0.4829620322573236,0.4046378126799431,-0.2465485952577454,-0.315795868907431,0.07236750336538356,0.02546170098755978,-0.5438257438831989,-0.7506176463689054,0.2773465821435878
18,2.209079221211455,2.324286516816796,2.093871925606114,1.12492609867977,0.6992283268510834,0.4278815408392753,0.3448864700020709,0.20564675069397,0.6690645698442852,0.5076934093064861,0.4704148113059622,0.4829620322573236,0.4046378126799431,0.2607506888909653,0.2124099114184761,0.3042613132586358,0.03293324609693921,-0.2777077727436166,-0.1210227463779611,0.2836253185596183
19,2.159184107224941,2.238811940872346,2.079556273577536,1.490598803821067,0.8455713305961265,0.7601196371231179,0.6151591608883576,0.4249663872298029,0.8938475106214673,0.6223273926746349,0.7081717398503462,0.5953935180847831,0.6736866876115644,-0.4855933754448452,-0.5465084739023677,-0.09385690681322417,0.03293324609693921,-0.2777077727436166,-0.1210227463779611,0.2836253185596183
20,2.152025961224099,2.244563858413955,2.059488064034243,0.3712494223112828,0.4440053306253295,0.4278815408392753,0.5262851468545441,0.1986101682563197,0.3580948053187509,0.4177315726320547,0.4263814241116303,0.4417401504386264,0.7332392146875748,-0.5926667810857578,-0.4954378961903063,-0.651953726116696,0.03319799646373008,-0.2682780189995887,-0.7506176463689054,0.2773465821435878
21,2.203244813934239,2.30590731917639,2.100582308692089,-1.206816917652556,-0.1551040445792739,-0.07022424620238828,-0.1519806413803806,-0.1329735187390398,0.2132484727052162,0.2800616497563461,0.1765916290763175,0.0976479973802724,0.4046378126799431,0.1734781106291979,0.04922324634727309,0.4908770374223186,0.02587774729109386,-0.529007202794874,-0.517797840136784,0.2796684151123488
22,2.325806627103238,2.484669032880499,2.166944221325977,-0.8674212133716973,-1.011783756976899,-0.9282139677250685,-0.9482389997710212,-0.4874248085579291,-1.076857754946351,-0.9384689066845573,-1.041847003508662,-1.394258127128013,-1.0210046900075,2.006789520592911,1.636426805095301,2.336401536454933,0.04138847262337261,0.02344649933798767,-0.05129706351344668,0.2843206691479733
23,2.291922886979775,2.458014906319054,2.125830867640498,-0.8674212133716973,-1.669983095863058,-1.260173117631241,-1.31599153640458,-1.177537782530666,-1.680265467800825,-1.71467974811915,-1.673837336297594,-1.824199136846965,-1.760071830826576,1.499947741947442,1.399768050504977,1.193039350941338,0.06860180786305152,0.9927182437906081,0.5352535310567694,0.2901701393041409
24,2.317224396930725,2.500714319744088,2.133734474117361,-2.018016787828743,-2.040043062851395,-2.159736635127077,-2.267252575824803,-1.701498203874153,-1.864421919484498,-2.032516860740478,-2.111676356103797,-2.399018528165067,-2.513365385999589,1.878414294318248,1.778890959657923,1.412838612367631,0.08479543317140177,1.56949515530827,1.2103052504276,0.296902201163566
25,2.311338525029663,2.540220529261519,2.082456520797808,-1.871199287242798,-2.47205015888581,-2.618831166783304,-2.449869752272364,-2.814585035746159,-2.523351310449428,-2.722073627731984,-2.486410233038636,-2.215348041645985,-1.551134101889064,1.790371894856342,2.129661798890877,-0.01320104434898525,0.1260457138040225,3.038728202848981,3.010767345611,0.314857599027928
26,2.355521129462119,2.604478744138185,2.106563514786052,-1.871199287242798,-2.47205015888581,-2.618831166783304,-2.618108644194147,-2.757334886236169,-2.475895638514431,-2.37282800932633,-2.528332778855168,-2.155327978326781,-1.778161944405562,2.4512667587096,2.700202689429989,0.6572143526391191,0.1258269108912111,3.030934983858212,3.311789713386291,0.3178595930126595
