Frame no,Blink Ratio,Left Eye ratio,Right Eye Ratio,Sub_P1,Sub_P2,Sub_P3,Sub_P4,Sub_P5,REB_P1,REB_P2,REB_P3,REB_P4,REB_P5,N_Blink ratio,N_left Blink,N_right Blink,Mouth_Ratio,Normalized Mouth ratio,Norlamized Nose Ratio,Nose ratio
11,1.995228864521547,1.994276704711992,1.996181024331101,0.3308473482926332,-0.6924784853726874,-1.003463026550533,-1.052402359618516,-1.00114512494102,-0.4533617983917128,-0.8072136830455847,-0.6810593224809832,-1.204405766352445,0.08691616575589864,0.9018387388855302,0.8417503075621633,0.9893584837852384,0.0340581596904957,1.580355791100436,-0.5940302075600098,0.2696948218202885
12,1.995049513403603,2.028326791497587,1.96177223530962,0.3308473482926332,-0.6924784853726874,-1.003463026550533,-0.9957853681087163,-0.758240163476336,-0.9283436447339324,-0.7182544357132975,-0.9892365719441931,-0.5609441297435658,1.205463156911655,0.9000524810624816,1.092867802221787,0.4809838359404654,0.02406949750766955,-0.1855576794311792,-0.7506671007947893,0.265753234227193
13,1.949521241248402,1.949700452248015,1.949342030248789,0.1938585536580163,-0.1125081634136314,-0.7313809228523775,-0.8108278165880594,-0.40936585986159,-0.4167037079106391,-0.6796537174183486,-0.6362238081165323,-0.5609441297435658,0.5718920254915202,0.4466110236586832,0.5130029269591837,0.2973330507735344,0.03116329731728984,1.068567889316279,-0.7190999334371218,0.2665475857534305
14,1.97487989080333,1.965568301369464,1.984191480237196,0.5390347830822876,-0.4999108754899467,-0.5170283956629598,-0.5140457926982457,-0.7062793223709658,-0.5801556959037641,-0.9141875197579784,-0.8579187009015715,-0.8428947484723154,0.4864474650027659,0.6991719592632879,0.6300274309525454,0.8122182696163098,0.03114639868599664,1.065580350035442,-0.5660405631228992,0.2703991490893636
15,1.892978445934289,1.858513597016344,1.927443294852235,1.242511998179171,1.055099120100901,0.4178118236751659,0.1075714847150624,-0.2659100342547187,-0.6363868934831738,-0.1576811904377796,-0.3271125832374955,0.2424170238874016,0.2587135528000782,-0.1165302136260427,-0.1594950544954229,-0.02621108466577458,0.01675533218571227,-1.478642061636718,-0.5983778216694489,0.2695854191024521
16,1.857156988524631,1.82578724263927,1.888526734409991,1.065030436711691,1.34854423729916,0.2817894122901577,-0.01389530251752022,-0.3343448421719707,-1.107625350425684,-0.3860316011767946,-0.2342646594811185,-0.1194806059155265,0.6649809906915807,-0.4732960886584431,-0.400850096327219,-0.6011860626519004,0.03277631678578634,1.353736489025773,-0.7376166866738191,0.2660816329161715
17,1.83475236094695,1.824675799632995,1.844828922260906,0.5390347830822876,1.055099120100901,0.3586595708594434,0.1075714847150624,0.04159992504223949,-1.401148277556526,-0.4972576265205451,-0.1353785746879939,0.4071652231729134,0.8874864261713904,-0.6964362716810037,-0.4090469266304761,-1.246801921117874,0.02266589100278015,-0.4337037863814794,-0.3895368765875309,0.2748406617280282
18,1.77407459407252,1.703370169160202,1.844779018984838,1.59146000987216,2.029444975944045,0.9208077671173583,0.4503485487917512,0.2412267074946142,-0.4146295734265112,0.1748725400981057,0.6549837429302002,1.691217281642336,1.288086165180362,-1.300759997162125,-1.303669198939057,-1.247539219962701,0.02233278122417767,-0.4925948605246529,-0.1547910188098061,0.2807477717417615
19,1.806862382235509,1.746206741364647,1.86751802310637,1.292867682075325,2.060488064299098,0.9570807507231398,0.7133043779013646,0.6642298436873292,0.3656883839631195,0.3690317557287045,0.7943035505715983,1.408282511181043,-0.2540781115011811,-0.9742081262940328,-0.9877518634115349,-0.9115804855414418,0.01544468315244764,-1.7103540507518,-0.06193987719384633,0.2830842641238573
20,1.801810700977004,1.736103378847637,1.86751802310637,-0.3223741336213294,1.068329791139427,0.8980523185821556,0.7699046020728986,0.6252401885549609,0.5062659737103647,0.8702382508782975,1.050718621687484,0.8890957026052496,-0.6659847873918598,-1.024520637702052,-1.062263599574946,-0.9115804855414418,0.01911361209030233,-1.061717535151099,0.7686253868029643,0.3039844854715762
21,1.776559004075074,1.728975939151594,1.824142068998555,-0.9949090313549005,0.6117169309660944,1.100717519859819,0.9525742879008124,0.660518784841957,0.5123687239862905,1.051268068776071,1.50797292098506,1.574592573513425,-0.4587267077021421,-1.276016372178802,-1.114828070587246,-1.552441033720721,0.01908226685987822,-1.067259114556799,1.347961266358015,0.3185628077807818
22,1.80350749759599,1.758230970830906,1.848784024361074,-1.214105603595405,0.7827154114778423,1.584461541745012,1.591610789752618,1.486964497103256,1.223128601228169,1.438304310731264,1.435992567172101,1.574592573513425,-1.893198499175102,-1.007621293725014,-0.8990738404216836,-1.18836703588818,0.01881400113331313,-1.11468629264655,1.502645628021084,0.3224552621584563
23,1.757355862578964,1.679846377705776,1.834865347452153,-2.007623874519215,0.6967652763500668,1.763828746633958,1.781879133098196,1.798150742865221,1.51624260802104,1.825552428837253,1.86510985511715,1.408282511181043,-1.076491417813893,-1.467271169572484,-1.477155851473225,-1.394009334651455,0.02085869786717848,-0.7532006963378749,1.509223173802013,0.3226207785467587
24,1.775431211977116,1.706109638221974,1.844752785732258,-1.767829358061025,0.1660533749996041,1.23869611831832,1.550482665637625,1.798150742865221,2.143867379408984,1.905431272171915,1.624544460625367,0.4509212759369243,-1.983905856667944,-1.287248682748452,-1.28346576709991,-1.247926804673507,0.01491374965679734,-1.804218734006113,1.962783136291643,0.3340340942985872
25,1.798001346777832,1.706109638221974,1.889893055333688,-1.508809206580092,-0.1291183083926491,1.286509765479719,1.542167343598466,1.548858772027723,2.348057518591372,2.035933255714975,1.488196948984337,0.8890957026052496,-0.8639784277243542,-1.062460120974153,-1.28346576709991,-0.5809992749682699,0.02081707634035163,-0.7605590405828124,2.0830665077602,0.3370608872516722
26,1.751732802957992,1.648869643303466,1.854595962612518,-1.889365535751846,0.1329845411920723,1.417371351357728,1.898892132365334,2.221482149841245,1.711124896294214,1.631902543025399,1.367437417122964,0.9665802261558684,-1.792560818663582,-1.523274356798886,-1.705607543383026,-1.102498217313106,0.02370995913455276,-0.2491211121150466,1.920626210412186,0.3329732636565975
