Frame no,Blink Ratio,Left Eye ratio,Right Eye Ratio,Sub_P1,Sub_P2,Sub_P3,Sub_P4,Sub_P5,REB_P1,REB_P2,REB_P3,REB_P4,REB_P5,N_Blink ratio,N_left Blink,N_right Blink,Mouth_Ratio,Normalized Mouth ratio,Norlamized Nose Ratio,Nose ratio
12,2.503881328776793,2.60783812230191,2.399924535251677,-1.349725079592997,-1.022561921771982,-1.072610330896508,-1.407676986976165,-0.1631338727838884,-0.8003828065340033,-1.746014652003499,-1.119479613813004,-1.052156836702687,-0.787806555769254,1.036324631783908,1.333495425660058,0.6780111488817582,0.0337235213130411,-0.2044874649912471,-0.6213493729755183,0.2705643455053941
13,2.46087601374863,2.524848030458164,2.396903997039096,-0.7910234021105972,-0.6184659600026515,-0.5542353753564273,-0.08170551911976058,0.431621854327411,-0.2087659973502271,-0.503039015479288,-0.8921251355603008,-0.6913860586194477,-0.787806555769254,0.7111609805722526,0.707052602094807,0.6569987026954027,0.04204885356778686,0.7194628156443034,-0.9504048329753039,0.2692550247329979
14,2.446580010201384,2.52364436051051,2.369515659892258,-0.9801677996479463,-0.7436253257158265,-0.5845612703391404,-0.2163836862092,1.295051176250574,0.2854910055234752,0.4068092309511159,-0.7582540273415544,-0.8462720162492525,-0.4974228932813335,0.603068743412426,0.6979668138531331,0.4664710814805282,0.03374045447626509,-0.2026082125561348,0.5855906520493396,0.2753667932319944
15,2.471471864573544,2.53707955965305,2.405864169494037,-0.7910234021105972,-0.6184659600026515,-0.5542353753564273,-0.3484487076738273,0.3294736090794925,0.14025107416574,0.1043026787199078,-0.7458603543461525,-0.9989883480841915,-0.6513297112511751,0.7912763230518188,0.7993811381300656,0.719330356288041,0.03346703103493525,-0.232952907232438,0.3699234679140778,0.2745086475439919
16,2.430870890364088,2.469966658503238,2.391775122224938,-0.5057005493529455,-0.4587858748387214,-0.5542353753564273,0.5839217520475266,0.9466817918831717,0.8297239293364437,0.327239806599217,-0.8346616641744606,-0.6714134977940539,-0.5173868170710196,0.4842919187275798,0.2927857800588664,0.6213195626070032,0.0340010200459023,-0.1736904920587906,-0.6213493729755183,0.2705643455053941
17,2.483706104107978,2.508447267196919,2.458964941019036,-0.1740941503246158,-0.5401639466374435,0.255184006180032,0.7857722059884554,1.604816541545393,1.2268635275463,0.5674678056358831,-0.5257286577949742,-0.5400479302954921,-0.6743582997261498,0.8837795402520496,0.5832529988199483,1.088727141097988,0.0337235213130411,-0.2044874649912471,-1.218926728167434,0.2681865686884805
18,2.439753063989632,2.459885560395739,2.419620567583525,0.3917096485547656,0.2405699271890712,0.3621047210292163,0.4065284010645936,-0.05847721265088893,1.2268635275463,-0.05565619711642249,-0.5257286577949742,-0.2928902970972251,-0.007873678118498791,0.5514501294019203,0.2166895687787313,0.8150270680096415,0.0417056725818172,0.6813763875483305,-0.2007800030895637,0.272237802655218
19,2.418881488494117,2.459885560395739,2.377877416592495,-0.1286929013868299,-0.6184659600026515,-0.5542353753564273,-0.3484487076738273,0.9466817918831717,0.7340448852086855,-0.8171000789840601,-0.5257286577949742,-0.2928902970972251,-0.2140642796452348,0.393639921751612,0.2166895687787313,0.5246398415893357,0.03657829458847607,0.1123369557380802,-1.012178047123051,0.2690092274061237
20,2.433109432161706,2.455437637052749,2.410781227270664,0.6340360980677437,0.31857971351479,0.514259828647833,0.4513180626304601,1.295051176250574,1.524833535339392,1.327626442590665,0.2187179106002341,-0.0822810300474739,-0.1804596388439657,0.5012175574265839,0.1831148420121773,0.7535359860980639,0.02586476014775063,-1.076657411119077,-1.570472217018093,0.2667877594695281
21,2.422718664824984,2.486609057313646,2.358828272336322,-0.1286929013868299,0.03838369148503295,0.03004302941861819,0.06911305427793021,0.8859031768934007,0.8877977550259137,0.2548216416465914,-0.3272156706211647,-0.4448304297316512,-0.5345176294934914,0.4226528534153052,0.4184093463192874,0.3921240148033131,0.02331103662959016,-1.360071152345435,-0.5899945094520102,0.2706891073741897
22,2.384200246831599,2.379913911293891,2.388486582369308,0.01395825840551048,0.2405699271890712,0.288824479248752,0.4065284010645936,-0.1133574941133167,0.4328785349942509,-0.8171000789840601,-0.5257286577949742,-0.596728329961882,-0.6513297112511751,0.1314146791239761,-0.3869688265253269,0.5984427565926623,0.01781967908757616,-1.969505248999265,-0.2369914840662003,0.2720937161713105
23,2.419534856102071,2.41392257999759,2.425147132206552,-0.5508048477441396,0.09363957458637107,0.3621047210292163,0.1668609991867612,-0.1133574941133167,1.437248024725598,0.824801535327723,0.03004842205517368,-0.2073651943560391,-1.006778180711167,0.3985800412890843,-0.1302576219088395,0.8534727467476525,0.06429265362400201,3.188092856520512,-1.445120233633651,0.2672865384768918
24,2.418360547783321,2.447960105673596,2.388760989893046,-0.6488499962328799,-0.1633502318823205,0.288824479248752,0.4065284010645936,0.5692633463129328,1.043646330126915,0.5674678056358831,-0.1284164807206787,-0.596728329961882,-0.8830657728670415,0.389701083413226,0.1266714068214612,0.6003516790825878,0.04996877926639077,1.598420837730024,0.5806627389713528,0.2753471849296201
25,2.384337450593468,2.379913911293891,2.388760989893046,-0.6013265098412977,-0.08766553850931105,0.06596293477919209,-0.05300900878433869,-0.08934151960228498,1.437248024725598,0.1895780389878665,-0.2112902970114363,-0.5690727332318378,-1.006778180711167,0.1324520782487123,-0.3869688265253269,0.6003516790825878,0.04768338190579162,1.344786091622967,0.8131896116312429,0.2762724157843645
26,2.404430148583477,2.469236688377103,2.339623608789851,-0.6013265098412977,-0.2359668948558055,0.06596293477919209,-0.289196366675484,-0.7722029208731965,0.2574417842118933,-1.572576597714288,-0.6925439339782292,-0.5400479302954921,-0.6743582997261498,0.2843731846711551,0.2872756699146926,0.2585263143615495,0.03285786471252015,-0.3005585447405764,-0.9516795721219746,0.2692499525106919
