Frame no,Blink Ratio,Left Eye ratio,Right Eye Ratio,Sub_P1,Sub_P2,Sub_P3,Sub_P4,Sub_P5,REB_P1,REB_P2,REB_P3,REB_P4,REB_P5,N_Blink ratio,N_left Blink,N_right Blink,Mouth_Ratio,Normalized Mouth ratio,Norlamized Nose Ratio,Nose ratio
13,1.61225830340789,1.546855626936606,1.677660979879173,1.679064612469227,1.456478481342317,1.253656180984602,1.118222837799232,0.6921891460819852,0.6208014973974962,0.930726622914341,1.133929545020445,1.339332949602163,1.796568199434941,-1.071163395180351,-1.09761646275917,-1.020696198317237,0.02524656914547369,-0.6471155088188291,-1.090160440073384,0.2465626533132694
14,1.594670058235817,1.529103007978336,1.660237108493298,1.809424506393124,1.339089027194339,1.283046517039715,1.060761229843285,0.7009954409802924,0.7299211196065241,0.8916451555185895,1.07770496939899,1.212930625557603,1.169131495673573,-1.156034960154917,-1.168160712778421,-1.126717386048029,0.03293324609693921,-0.4047174390159645,0.07389160765481922,0.2529339236497627
15,1.604751763652279,1.549266418811261,1.660237108493298,1.170444729552041,0.9810910407743975,0.899913119140363,0.8293877308865216,0.7379954712963698,0.5580511659898585,0.7865896302744917,1.001057292749831,1.150636540982938,1.335331388632859,-1.107385984208962,-1.088036608364177,-1.126717386048029,0.03319799646373008,-0.3963685805567222,-0.9555623419052822,0.2472993565147117
16,1.653994644117612,1.637403205902242,1.670586082332981,0.9672251072694532,0.8406149449936002,0.7971771970405951,0.8525560963800856,0.7689825440576452,0.6953376828528393,0.7829450634494113,0.9154221873483069,0.8361281091221079,1.065292883490093,-0.8697658982901953,-0.7378041407460305,-1.063745703465043,0.03319799646373008,-0.3963685805567222,-0.7413639046688628,0.2484717406464617
17,1.646722113928824,1.612916206331697,1.680528021525951,0.5585460740962515,0.7092833438811482,0.9103831301780804,0.864662887000431,0.8507689188408796,0.4818562305922532,0.8047977421348802,0.8107213765550438,0.9247911702560043,1.024907907719605,-0.9048592809675777,-0.8351090524318128,-1.003250754997934,0.02546170098755978,-0.6403313622228334,-0.9555623419052822,0.2472993565147117
18,1.650883297741045,1.611986759050013,1.689779836432078,0.5362835673457828,0.7811770481449918,0.7654152501606662,0.864662887000431,0.9274025785585673,0.7299211196065241,0.8916451555185895,0.924635490764598,0.9385734808171877,0.8836642553173655,-0.8847796096396601,-0.8388024320719057,-0.9469550912335571,0.03319799646373008,-0.3963685805567222,-1.300262457629561,0.2454126903415057
19,1.653652652310876,1.623494594061498,1.683810710560254,0.288356047924194,0.7092833438811482,0.7654152501606662,0.7440551133476513,0.8078114573487659,0.5580511659898585,0.6582230252411103,0.7473076701540952,0.6990780506789382,0.5121301783933219,-0.8714161697960869,-0.7930733150250782,-0.9832761705522642,0.02546170098755978,-0.6403313622228334,-0.9555623419052822,0.2472993565147117
20,1.669507274371054,1.637008875071903,1.702005673670204,0.288356047924194,0.4663882434491083,0.6410785056400728,0.6235068789813034,0.6887058618256366,0.6738897143168593,0.6774699327926547,0.7115360614793769,0.7477759723148724,0.6917396219808295,-0.7949101526714142,-0.7393711080059673,-0.8725630255276353,0.03220678728913898,-0.4276261958056579,-1.763745387281809,0.2428758836352012
21,1.695956053489899,1.663279129289168,1.72863297769063,0.288356047924194,0.4663882434491083,0.6214316683352653,0.7696008743650822,0.8863203847734615,0.7494865114910461,0.7410692079193061,0.7473076701540952,0.6723906322515031,0.3825021630076197,-0.6672823391219803,-0.634980010223254,-0.7105405716312531,0.03993742713298262,-0.183841763557397,-0.9555623419052822,0.2472993565147117
22,1.698624462458301,1.647934854482345,1.749314070434257,0.1375661257957095,0.4977977926121896,0.6121416687428668,0.8105255632138113,0.9259951091354683,1.038393695845797,0.8675883579405805,0.6627600161319803,0.5088540269836174,0.447011828123166,-0.6544060093389467,-0.695954132457336,-0.5846997657798263,0.04820156527354134,0.07676644809298844,-0.05099085829695741,0.2522503975544996
23,1.749946292261279,1.704562939810865,1.795329644711693,-0.2277297214280606,0.2238018436545019,0.4784719295550486,0.6766041857209,0.9659465045920527,0.9866942758269622,0.6988470019456152,0.5515278484649841,0.3455265534555401,-0.1567238131099486,-0.4067540139225232,-0.4709289787649791,-0.3047031030999563,0.09778287311005157,1.640304683634463,-0.2669924933510852,0.2510681438805851
24,1.786554927083201,1.747120331860115,1.825989522306286,0.07346099384161359,0.153394053389015,0.3925202584321829,0.5291724190328472,0.7679644568888294,0.9866942758269622,0.7848746624452085,0.4255714633502864,0.1945857602707856,-0.1567238131099486,-0.2301001124945207,-0.3018170684633754,-0.1181431494438067,0.122024474300732,2.40475951563198,-0.2816665178819346,0.2509878277320135
25,1.802427256450102,1.769083545194386,1.835770967705819,-0.2277297214280606,-0.01846174784858216,0.2116958727202101,0.4662935077999333,0.9298150185363729,1.182040415585458,0.7848746624452085,0.4255714633502864,0.1945857602707856,-0.3612675558971932,-0.1535086492768189,-0.2145410211195466,-0.05862477743475481,0.1312448135066147,2.695521367670982,0.07389160765481922,0.2529339236497627
26,1.859673355562513,1.838009940937868,1.881336770187157,-0.6806710741571936,-0.2461133744023317,-0.03798693220756361,0.2276934804068974,0.7818033307047114,1.062845240880016,0.6417655324345141,0.2526137183744971,-0.04413416707316064,-0.7323619464196977,0.1227307351999222,0.05935439147752666,0.2186351031044529,0.12207676504748,2.406408495569642,0.2922684487118729,0.2541291776698208
