Frame no,Blink Ratio,Left Eye ratio,Right Eye Ratio,Sub_P1,Sub_P2,Sub_P3,Sub_P4,Sub_P5,REB_P1,REB_P2,REB_P3,REB_P4,REB_P5,N_Blink ratio,N_left Blink,N_right Blink,Mouth_Ratio,Normalized Mouth ratio,Norlamized Nose Ratio,Nose ratio
17,2.03177006758867,2.038884418955254,2.024655716222086,0.4721002585210857,-0.7673261787570402,-0.8515029388026202,-0.6529993351331272,-1.506292964411216,-0.4609902843199361,-0.1912131150835378,-0.9197309321530316,-0.5461991758117105,0.08748866401885907,0.02019654899241334,-0.607254747822925,0.7959542700103007,0.02811351365100861,0.9129566288416123,1.372577715289759,0.2741232107567687
18,2.052524008854283,2.078248473894039,2.026799543814526,0.7970211813809226,2.063978663501706,1.138951025764468,-0.6529993351331272,-0.6857354792573302,-0.1725651056911067,-0.3893761341198441,-0.06897151567402945,-0.3662730209900341,-0.6020419854326584,0.6279989393790477,0.3857396302724366,0.8629979097406317,0.02811351365100861,0.9129566288416123,1.059532244872768,0.2726086805209803
19,2.04027557028718,2.060913821640975,2.019637318933384,-0.6020982045362214,0.01564038223250701,1.138951025764468,-1.156668247005139,0.2207935980141486,-0.3245301801684738,-0.213991858564053,-1.26936375541533,-1.576982271406896,0.2144933625042396,0.2692897118491328,-0.05154286667303418,0.6390145883708549,0.01757200605441464,-0.7937708137556457,0.6028336659556803,0.2703991490893636
20,2.027439475045198,2.065653485861174,1.989225464229223,-0.2537005949829041,-0.4350914176173796,-0.5478195511486039,-1.156668247005139,-0.5912229409778205,0.1357182019165456,0.008106404727912589,-0.7768664116152197,-2.075297656192124,-0.6020419854326584,-0.1066296989007543,0.06801950900284631,-0.3120513637173145,0.02483753502677039,0.3825578629994341,-0.6376786038897571,0.2643974863339663
21,2.024369049078809,2.055660800064333,1.993077298093283,-1.662962436740547,-1.239581759523607,-0.5478195511486039,-1.156668247005139,-0.5912229409778205,0.1644194602972508,0.2577695039423518,-0.6304023653446078,-2.603544771340419,0.08748866401885907,-0.1965505586542131,-0.1840551523542328,-0.1915934673856217,0.02464445012483873,0.3512963666851461,-0.4516696344556173,0.2652974073836483
22,1.995723784686026,2.022250467434977,1.969197101937074,0.7970211813809226,0.01564038223250701,-0.5478195511486039,0.6755739727422989,0.3313289625139153,1.259200547050418,0.7447577115784803,0.7024614288740754,-0.4850599197636603,0.5041252991138515,-1.035459175979754,-1.026861426322677,-0.9383957165180747,0.01120136216846456,-1.825212725411486,-0.8847415080607138,0.2632021831787723
23,1.968316922288692,1.980680326522664,1.95595351805472,2.203727341620882,-0.4350914176173796,-0.2206931326222477,0.2057484515459261,1.420749327792034,1.761188206431826,1.435416287936364,1.196160905417262,0.67370020223658,1.983167374206589,-1.838099805289911,-2.075506345824808,-1.352560582050192,0.01771090867439536,-0.7712817237277307,-1.558096679655492,0.2599444559053306
24,1.958915913046807,1.984498492760281,1.933333333333333,1.861096693355381,0.01564038223250701,1.138951025764468,2.509662677768031,1.420749327792034,2.102450319077018,1.899881435727362,1.914216475152859,0.9959085946195431,-0.09122356614075106,-2.113418879201509,-1.979189601666119,-2.059958658482266,0.007858440007741802,-2.366450014090719,-0.3608292918376714,0.2657368976766751
25,1.982365510043477,2.012081243272696,1.952649776814259,-1.662962436740547,-2.0308719835609,-0.5478195511486039,1.171973759184517,1.261129949460283,1.998483365632058,2.787708546082543,2.543057988315835,-0.0275699939148419,-2.313671191645069,-1.42667119471256,-1.283389429813192,-1.455878049494298,0.0109467910764379,-1.866429170485647,-3.007136993251621,0.2529339236497627
26,1.957927686482626,2.001929796796964,1.913925576168287,-1.089135151677708,-1.881518575261862,-2.566416677858029,-0.4807789308114685,2.281125798375563,2.43197204251558,2.235330048563863,2.156311372679729,0.4886895312517687,-1.864112268103065,-2.142360199804954,-1.5394689748604,-2.666894908363294,0.01093631191541311,-1.868125803679003,-1.994618397626124,0.2578325411743358
